id	filename	md5	size	state
798e4669-4ca3-4af1-b713-be2b1f30e4dc	798e4669-4ca3-4af1-b713-be2b1f30e4dc/09c3168a-9886-4095-a5ef-8bdcd0988dea.rna_seq.augmented_star_gene_counts.tsv	82465d7435c8723ad8f33bd53cbe9c01	4243574	validated
7bcb3817-31ac-4ef5-9038-a9bfebad5869	7bcb3817-31ac-4ef5-9038-a9bfebad5869/87506e5d-4ebe-4f0c-a124-ea0add72d2ac.rna_seq.augmented_star_gene_counts.tsv	1d8f2d187e8c49d2cafaa4b2a1ad5575	4228760	validated
7d1c40bf-6119-4f2b-bb33-3ba23546799f	7d1c40bf-6119-4f2b-bb33-3ba23546799f/b0a1f575-657f-4277-95dd-0e02e77279fe.rna_seq.augmented_star_gene_counts.tsv	dfb54e76bcca6bc490238c6f73cfe026	4257241	validated
7d8935d4-33df-4a11-a352-e4e1acc563a4	7d8935d4-33df-4a11-a352-e4e1acc563a4/8f51e90d-f617-4ed2-bbc7-7bcd92d1963d.rna_seq.augmented_star_gene_counts.tsv	4841c35510bd1870737098e6da266d61	4251590	validated
7e035247-3586-443f-a94c-0addbaf3b17f	7e035247-3586-443f-a94c-0addbaf3b17f/5bd46a5d-2390-421c-a7aa-90ba77fed60d.rna_seq.augmented_star_gene_counts.tsv	89af7fb1c91b9555027784480d130477	4250738	validated
7e0c78b6-4020-47b6-a8bf-46cf290c5c85	7e0c78b6-4020-47b6-a8bf-46cf290c5c85/ce9d6d3a-9ab8-4586-a587-3d4bf00445a5.rna_seq.augmented_star_gene_counts.tsv	7e8b36dbb9df8b651eca63f9a8510b40	4248824	validated
8256e097-4476-4906-a5c5-c9da288a363a	8256e097-4476-4906-a5c5-c9da288a363a/1a112735-ff30-4c94-953f-444ccad2afe2.rna_seq.augmented_star_gene_counts.tsv	207573464e83e59b46a1943654e96e82	4251168	validated
82fea6e8-7c6a-4575-bfcd-c164094538e6	82fea6e8-7c6a-4575-bfcd-c164094538e6/29ce926f-d72e-4064-8a7f-359d86cb9d11.rna_seq.augmented_star_gene_counts.tsv	402b7ab68b82eb47008bf8ef885bf8bd	4252678	validated
8437bf97-2354-40cf-8dc4-631c5d7ae63a	8437bf97-2354-40cf-8dc4-631c5d7ae63a/723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b.rna_seq.augmented_star_gene_counts.tsv	5e0c7ea5b06b7b8b14f2346ac7681ef9	4239516	validated
86b68671-beef-4a15-aabb-89d79396fd9d	86b68671-beef-4a15-aabb-89d79396fd9d/493a8b0a-11ea-4f37-8149-3825aaa04fe4.rna_seq.augmented_star_gene_counts.tsv	45c718d416fc228afa997270a9a042ce	4239058	validated
